order_id,user_id,order_amount,channel
ORD041037,28695,134.02,App
ORD041038,9394,307.08,App
ORD041039,41633,50.76,Kuaishou
ORD041040,38636,128.24,Kuaishou
ORD041041,6185,42.21,App
ORD041042,14687,356.98,App
ORD041043,40273,39.18,App
ORD041044,19472,122.36,App
ORD041045,42002,313.43,App
ORD041046,21878,34.56,App
ORD041047,32089,144.9,Douyin
ORD041048,2379,40.68,WeChat_Mini
ORD041049,42752,579.8,Kuaishou
ORD041050,12194,19.82,App
ORD041051,15114,26.74,WeChat_Mini
ORD041052,7185,36.7,App
ORD041053,43011,37.66,WeChat_Mini
ORD041054,18262,136.55,App
ORD041055,19612,379.84,nan
ORD041056,32598,226.81,WeChat_Mini
ORD041057,40916,108.54,WeChat_Mini
ORD041058,8815,90.71,WeChat_Mini
ORD041059,2209,55.42,Douyin
ORD041060,37904,123.08,App
ORD041061,31695,76.17,App
ORD041062,42657,104.74,Douyin
ORD041063,46455,49.76,Douyin
ORD041064,31785,34.42,Douyin
ORD041065,26660,91.87,App
ORD041066,44610,90.26,App
ORD041067,41316,55.88,WeChat_Mini
ORD041068,47658,48.75,App
ORD041069,27601,140.71,WeChat_Mini
ORD041070,14043,129.54,App
ORD041071,8419,403.93,App
ORD041072,49229,271.71,Kuaishou
ORD041073,34680,34.64,App
ORD041074,39024,77.27,Douyin
ORD041075,43682,30.21,Douyin
ORD041076,20777,20.67,App
ORD041077,20867,521.33,App
ORD041078,16545,294.19,Douyin
ORD041079,49090,54.39,App
ORD041080,7781,243.4,App
ORD041081,31663,274.07,WeChat_Mini
ORD041082,1662,19.37,Kuaishou
ORD041083,40835,177.77,App
ORD041084,21033,60.74,Douyin
ORD041085,6566,122.3,App
ORD041086,33689,1000.13,Kuaishou
ORD041087,27874,319.99,App
ORD041088,43255,81.24,WeChat_Mini
ORD041089,17591,280.71,WeChat_Mini
ORD041090,11640,19.34,App
ORD041091,12089,134.67,App
ORD041092,30855,137.27,WeChat_Mini
ORD041093,33815,158.31,Douyin
ORD041094,44269,59.93,App
ORD041095,22041,122.19,Kuaishou
ORD041096,48988,178.53,WeChat_Mini
ORD041097,19846,14.04,WeChat_Mini
ORD041098,46417,69.9,Douyin
ORD041099,45982,43.7,Kuaishou
ORD041100,26680,152.89,WeChat_Mini
ORD041101,42703,271.04,App
ORD041102,26017,55.18,Douyin
ORD041103,33324,37.68,App
ORD041104,46446,98.86,WeChat_Mini
ORD041105,45759,35.78,App
ORD041106,31127,75.1,App
ORD041107,25986,69.03,App
ORD041108,42845,143.18,App
ORD041109,31916,115.83,Kuaishou
ORD041110,35217,102.42,WeChat_Mini
ORD041111,36551,333.45,WeChat_Mini
ORD041112,10621,111.7,App
ORD041113,8836,64.44,App
ORD041114,41607,71.08,WeChat_Mini
ORD041115,30226,48.84,WeChat_Mini
ORD041116,25996,39.85,Kuaishou
ORD041117,32769,29.62,App
ORD041118,10213,223.05,WeChat_Mini
ORD041119,33603,50.67,Douyin
ORD041120,24530,115.9,WeChat_Mini
ORD041121,30600,70.82,App
ORD041122,17229,87.94,WeChat_Mini
ORD041123,11908,226.57,Kuaishou
ORD041124,49237,103.68,App
ORD041125,15960,43.03,WeChat_Mini
ORD041126,11059,57.32,WeChat_Mini
ORD041127,22313,179.1,nan
ORD041128,31970,132.49,App
ORD041129,41569,188.28,Douyin
ORD041130,11274,74.38,nan
ORD041131,15141,29.46,App
ORD041132,34958,135.01,WeChat_Mini
ORD041133,41646,110.2,WeChat_Mini
ORD041134,26753,112.53,Kuaishou
ORD041135,30571,29.8,Douyin
ORD041136,36035,53.94,WeChat_Mini
ORD041137,15814,42.49,App
ORD041138,17085,123.9,App
ORD041139,23705,127.36,Kuaishou
ORD041140,21791,86.94,Kuaishou
ORD041141,18059,195.21,App
ORD041142,27811,296.65,Douyin
ORD041143,12721,119.4,App
ORD041144,6062,153.99,Douyin
ORD041145,30687,58.37,App
ORD041146,38950,50.38,Kuaishou
ORD041147,48824,201.9,App
ORD041148,20284,44.71,Kuaishou
ORD041149,47438,157.22,WeChat_Mini
ORD041150,47994,356.23,Douyin
ORD041151,46374,151.83,Douyin
ORD041152,30399,84.37,WeChat_Mini
ORD041153,37548,30.81,Douyin
ORD041154,46981,102.58,Douyin
ORD041155,1121,201.8,App
ORD041156,4686,78.01,App
ORD041157,5316,203.81,Kuaishou
ORD041158,46551,120.54,Douyin
ORD041159,48889,113.64,Douyin
ORD041160,9915,69.87,Kuaishou
ORD041161,9371,28.08,Douyin
ORD041162,12156,64.07,WeChat_Mini
ORD041163,40376,63.66,App
ORD041164,20766,142.64,App
ORD041165,27420,88.93,App
ORD041166,19569,214.12,Douyin
ORD041167,48687,112.74,App
ORD041168,14520,60.13,WeChat_Mini
ORD041169,9230,46.9,WeChat_Mini
ORD041170,20410,55.55,WeChat_Mini
ORD041171,16563,102.37,Douyin
ORD041172,21348,66.8,Kuaishou
ORD041173,21095,38.05,App
ORD041174,15139,201.42,App
ORD041175,14353,101.68,Douyin
ORD041176,37418,112.14,WeChat_Mini
ORD041177,19390,46.61,Douyin
ORD041178,8842,39.12,Douyin
ORD041179,32249,79.06,Douyin
ORD041180,17252,17.77,Douyin
ORD041181,16884,167.98,App
ORD041182,32982,51.25,App
ORD041183,42650,72.66,WeChat_Mini
ORD041184,21252,126.66,App
ORD041185,24423,75.21,WeChat_Mini
ORD041186,46386,35.35,App
ORD041187,44593,300.23,Kuaishou
ORD041188,26095,26.42,Kuaishou
ORD041189,34250,15.04,nan
ORD041190,18421,181.21,Douyin
ORD041191,3504,28.01,WeChat_Mini
ORD041192,26564,245.24,Kuaishou
ORD041193,43057,121.69,App
ORD041194,7391,112.89,App
ORD041195,40203,57.1,App
ORD041196,29762,46.51,WeChat_Mini
ORD041197,3161,66.62,Douyin
ORD041198,14296,44.62,WeChat_Mini
ORD041199,34231,236.54,Douyin
ORD041200,24705,49.69,WeChat_Mini
ORD041201,8780,134.97,Douyin
ORD041202,34013,201.17,Douyin
ORD041203,20718,44.48,App
ORD041204,40712,121.67,Kuaishou
ORD041205,11062,44.03,App
ORD041206,5705,78.35,Kuaishou
ORD041207,12293,62.37,WeChat_Mini
ORD041208,23501,51.61,App
ORD041209,36988,102.13,App
ORD041210,35162,34.08,App
ORD041211,27795,189.31,App
ORD041212,29517,37.89,App
ORD041213,40276,32.67,App
ORD041214,5974,73.56,Kuaishou
ORD041215,31515,66.82,nan
ORD041216,2037,119.64,Kuaishou
ORD041217,2993,96.34,WeChat_Mini
ORD041218,46930,24.49,Kuaishou
ORD041219,18605,198.2,App
ORD041220,33158,72.11,nan
ORD041221,26433,109.2,App
ORD041222,20755,524.12,WeChat_Mini
ORD041223,24713,251.93,App
ORD041224,14648,106.53,WeChat_Mini
ORD041225,48136,30.01,Kuaishou
ORD041226,12701,30.41,App
ORD041227,5064,228.07,App
ORD041228,13355,65.27,App
ORD041229,17030,78.67,App
ORD041230,20369,36.0,WeChat_Mini
ORD041231,12715,128.6,nan
ORD041232,18421,224.33,WeChat_Mini
ORD041233,47636,304.55,WeChat_Mini
ORD041234,39084,62.9,App
ORD041235,5318,150.79,WeChat_Mini
ORD041236,47096,83.42,WeChat_Mini
ORD041237,15116,182.04,Douyin
ORD041238,36807,89.73,Douyin
ORD041239,1995,46.56,Kuaishou
ORD041240,20732,258.82,App
ORD041241,32384,97.4,Kuaishou
ORD041242,6162,67.95,WeChat_Mini
ORD041243,41522,103.77,nan
ORD041244,22828,49.93,Douyin
ORD041245,40732,125.49,nan
ORD041246,8857,76.93,Douyin
ORD041247,46054,47.66,App
ORD041248,21714,602.76,App
ORD041249,42166,40.21,App
ORD041250,19370,119.42,WeChat_Mini
ORD041251,35393,94.2,WeChat_Mini
ORD041252,25274,39.63,nan
ORD041253,34046,68.73,Kuaishou
ORD041254,9659,30.75,WeChat_Mini
ORD041255,16415,470.22,App
ORD041256,37899,72.65,App
ORD041257,42429,77.77,App
ORD041258,25607,426.73,App
ORD041259,42735,46.56,nan
ORD041260,12571,253.54,Douyin
ORD041261,41072,144.61,App
ORD041262,19725,18.48,WeChat_Mini
ORD041263,28187,66.9,App
ORD041264,34852,127.65,App
ORD041265,22172,92.62,WeChat_Mini
ORD041266,26172,92.81,App
ORD041267,28676,55.38,WeChat_Mini
ORD041268,17740,50.89,App
ORD041269,10627,70.34,WeChat_Mini
ORD041270,16505,432.27,App
ORD041271,23196,43.55,App
ORD041272,20854,61.21,Douyin
ORD041273,15261,92.12,Douyin
ORD041274,41097,27.92,App
ORD041275,31001,127.17,App
ORD041276,11539,32.12,Kuaishou
ORD041277,47261,37.72,WeChat_Mini
ORD041278,5658,36.3,App
ORD041279,15402,24.23,WeChat_Mini
ORD041280,19699,248.31,App
ORD041281,32420,136.63,WeChat_Mini
ORD041282,19563,188.28,WeChat_Mini
ORD041283,12118,175.04,WeChat_Mini
ORD041284,27012,78.69,WeChat_Mini
ORD041285,21273,87.92,Douyin
ORD041286,17588,202.55,WeChat_Mini
ORD041287,23584,333.87,WeChat_Mini
ORD041288,8525,32.9,nan
ORD041289,4163,675.85,nan
ORD041290,21918,31.42,WeChat_Mini
ORD041291,9967,62.21,App
ORD041292,23352,95.51,Douyin
ORD041293,38463,102.79,WeChat_Mini
ORD041294,37505,433.14,App
ORD041295,13284,202.25,App
ORD041296,44044,125.24,Douyin
ORD041297,22127,206.11,WeChat_Mini
ORD041298,43081,118.7,WeChat_Mini
ORD041299,31724,52.44,WeChat_Mini
ORD041300,36343,132.76,App
ORD041301,47691,95.02,WeChat_Mini
ORD041302,25301,45.87,App
ORD041303,1775,247.21,WeChat_Mini
ORD041304,9814,86.18,Douyin
ORD041305,12163,36.73,Kuaishou
ORD041306,7735,41.67,App
ORD041307,8767,138.1,App
ORD041308,7183,208.42,nan
ORD041309,20351,132.33,nan
ORD041310,44392,132.82,Douyin
ORD041311,7610,47.07,Douyin
ORD041312,15365,96.96,App
ORD041313,15728,69.12,App
ORD041314,13683,77.02,App
ORD041315,6967,82.32,Kuaishou
ORD041316,49284,53.09,Douyin
ORD041317,35025,164.24,WeChat_Mini
ORD041318,27399,40.15,Kuaishou
ORD041319,47187,31.85,Douyin
ORD041320,17281,48.03,App
ORD041321,17020,182.49,App
ORD041322,39536,118.08,Douyin
ORD041323,23872,21.62,WeChat_Mini
ORD041324,13526,145.16,WeChat_Mini
ORD041325,46316,86.59,App
ORD041326,47604,64.46,App
ORD041327,47833,74.17,App
ORD041328,10065,30.97,WeChat_Mini
ORD041329,23106,103.4,WeChat_Mini
ORD041330,40949,32.65,nan
ORD041331,2799,68.03,App
ORD041332,21291,68.1,App
ORD041333,6996,166.66,App
ORD041334,8069,92.93,App
ORD041335,26825,158.35,App
ORD041336,22770,34.58,WeChat_Mini
ORD041337,20622,82.58,App
ORD041338,3341,137.59,App
ORD041339,48808,243.19,WeChat_Mini
ORD041340,5939,36.19,WeChat_Mini
ORD041341,15424,45.94,App
ORD041342,49798,134.86,App
ORD041343,40923,326.78,App
ORD041344,38528,113.15,App
ORD041345,27424,37.04,nan
ORD041346,16453,37.62,WeChat_Mini
ORD041347,45242,100.27,App
ORD041348,11119,119.83,Douyin
ORD041349,30975,75.41,Douyin
ORD041350,31609,37.97,App
ORD041351,40914,217.27,WeChat_Mini
ORD041352,35229,68.1,WeChat_Mini
ORD041353,2321,137.22,Douyin
ORD041354,12804,21.79,WeChat_Mini
ORD041355,31747,235.31,WeChat_Mini
ORD041356,20862,52.05,App
ORD041357,29136,263.95,App
ORD041358,44092,146.96,WeChat_Mini
ORD041359,49119,28.7,WeChat_Mini
ORD041360,44341,109.55,App
ORD041361,43105,338.74,WeChat_Mini
ORD041362,4677,55.79,App
ORD041363,4693,339.22,App
ORD041364,2665,122.56,WeChat_Mini
ORD041365,24235,263.03,App
ORD041366,24938,102.27,Douyin
ORD041367,45916,81.52,WeChat_Mini
ORD041368,35497,391.4,App
ORD041369,8119,160.31,Kuaishou
ORD041370,21426,74.57,Kuaishou
ORD041371,48821,126.36,WeChat_Mini
ORD041372,37040,57.29,WeChat_Mini
ORD041373,17481,98.13,App
ORD041374,48053,234.28,WeChat_Mini
ORD041375,18780,79.08,nan
ORD041376,8411,44.72,App
ORD041377,14944,41.53,App
ORD041378,13822,95.48,nan
ORD041379,27221,47.18,Kuaishou
ORD041380,33111,28.61,Kuaishou
ORD041381,5830,34.51,App
ORD041382,22825,230.46,App
ORD041383,10858,80.33,WeChat_Mini
ORD041384,39270,94.27,WeChat_Mini
ORD041385,27747,41.54,App
ORD041386,6775,56.53,Kuaishou
ORD041387,43654,55.09,App
ORD041388,3689,72.14,App
ORD041389,18207,23.89,App
ORD041390,30056,215.24,App
ORD041391,33188,88.84,App
ORD041392,49310,105.81,WeChat_Mini
ORD041393,15391,187.07,WeChat_Mini
ORD041394,21609,175.95,App
ORD041395,5681,56.82,WeChat_Mini
ORD041396,25055,146.0,WeChat_Mini
ORD041397,25784,144.8,Kuaishou
ORD041398,17820,115.91,WeChat_Mini
ORD041399,42053,210.38,App
ORD041400,23569,170.65,WeChat_Mini
ORD041401,15488,161.08,App
ORD041402,15170,268.33,App
ORD041403,6644,92.1,WeChat_Mini
ORD041404,22990,94.27,WeChat_Mini
ORD041405,36701,173.36,Kuaishou
ORD041406,49384,78.04,WeChat_Mini
ORD041407,36185,132.33,Douyin
ORD041408,49691,57.51,Douyin
ORD041409,6456,14.53,Kuaishou
ORD041410,6642,145.23,WeChat_Mini
ORD041411,12335,26.08,App
ORD041412,31798,51.45,App
ORD041413,42921,173.47,WeChat_Mini
ORD041414,42583,175.11,Kuaishou
ORD041415,28952,230.49,App
ORD041416,3049,17.89,App
ORD041417,7548,114.07,WeChat_Mini
ORD041418,47265,73.25,App
ORD041419,8084,198.46,WeChat_Mini
ORD041420,25549,293.27,WeChat_Mini
ORD041421,29054,31.59,WeChat_Mini
ORD041422,22831,91.17,Douyin
ORD041423,22952,175.23,WeChat_Mini
ORD041424,12264,68.69,WeChat_Mini
ORD041425,42618,363.78,nan
ORD041426,45019,65.29,Douyin
ORD041427,20830,70.8,WeChat_Mini
ORD041428,31359,38.14,App
ORD041429,8350,101.81,WeChat_Mini
ORD041430,47840,8.05,WeChat_Mini
ORD041431,36039,73.83,Douyin
ORD041432,7598,248.43,WeChat_Mini
ORD041433,33935,29.45,WeChat_Mini
ORD041434,23373,24.66,Douyin
ORD041435,35425,219.86,WeChat_Mini
ORD041436,27881,245.03,App
ORD041437,36974,30.43,nan
ORD041438,30537,360.03,App
ORD041439,46535,127.23,WeChat_Mini
ORD041440,43605,208.3,WeChat_Mini
ORD041441,8321,47.78,Douyin
ORD041442,17099,296.26,Kuaishou
ORD041443,10961,72.65,Douyin
ORD041444,45416,70.13,WeChat_Mini
ORD041445,2594,132.41,App
ORD041446,27272,65.78,WeChat_Mini
ORD041447,18129,26.67,App
ORD041448,7680,100.02,Douyin
ORD041449,3776,69.78,App
ORD041450,17254,48.7,WeChat_Mini
ORD041451,42346,242.84,App
ORD041452,46346,610.25,WeChat_Mini
ORD041453,45562,43.15,WeChat_Mini
ORD041454,49295,105.42,App
ORD041455,2203,65.45,Kuaishou
ORD041456,44205,561.56,App
ORD041457,47804,133.4,App
ORD041458,29932,188.97,Douyin
ORD041459,14150,231.71,Douyin
ORD041460,26526,99.9,WeChat_Mini
ORD041461,21705,77.55,nan
ORD041462,14645,303.43,App
ORD041463,16570,167.72,Kuaishou
ORD041464,28387,45.75,App
ORD041465,34993,50.43,App
ORD041466,6954,65.91,Douyin
ORD041467,1078,227.55,App
ORD041468,14968,292.59,WeChat_Mini
ORD041469,23444,503.4,Douyin
ORD041470,6871,51.06,WeChat_Mini
ORD041471,39591,100.7,nan
ORD041472,6487,65.36,App
ORD041473,47123,77.8,App
ORD041474,1472,189.41,WeChat_Mini
ORD041475,18649,86.77,App
ORD041476,23223,257.93,Kuaishou
ORD041477,17701,59.56,WeChat_Mini
ORD041478,35548,162.9,Kuaishou
ORD041479,7034,63.17,App
ORD041480,2590,20.7,Douyin
ORD041481,7194,39.76,Douyin
ORD041482,41008,99.42,App
ORD041483,10516,418.72,nan
ORD041484,24486,62.32,WeChat_Mini
ORD041485,3188,78.62,WeChat_Mini
ORD041486,45239,133.18,WeChat_Mini
ORD041487,8296,55.73,WeChat_Mini
ORD041488,13011,61.13,App
ORD041489,44833,95.36,Douyin
ORD041490,44444,63.48,Douyin
ORD041491,23895,21.62,App
ORD041492,37118,53.51,App
ORD041493,48392,147.22,Douyin
ORD041494,7878,150.93,Kuaishou
ORD041495,46729,262.17,nan
ORD041496,39840,245.78,App
ORD041497,14062,43.81,nan
ORD041498,36342,49.58,App
ORD041499,49558,51.37,nan
ORD041500,6549,79.71,App
ORD041501,24462,54.67,WeChat_Mini
ORD041502,13830,78.29,App
ORD041503,21118,44.8,WeChat_Mini
ORD041504,48419,168.6,App
ORD041505,34477,42.16,WeChat_Mini
ORD041506,19462,40.53,Kuaishou
ORD041507,46643,136.48,Kuaishou
ORD041508,32923,160.43,WeChat_Mini
ORD041509,49141,75.18,WeChat_Mini
ORD041510,9830,180.4,App
ORD041511,46522,170.28,App
ORD041512,47402,411.3,App
ORD041513,22221,161.8,WeChat_Mini
ORD041514,8265,352.75,WeChat_Mini
ORD041515,20471,94.59,nan
ORD041516,13426,275.81,WeChat_Mini
ORD041517,38359,280.51,Kuaishou
ORD041518,29826,80.31,WeChat_Mini
ORD041519,42530,51.89,Kuaishou
ORD041520,47548,59.73,Kuaishou
ORD041521,2654,125.47,App
ORD041522,42907,35.88,App
ORD041523,35614,62.62,App
ORD041524,26326,234.58,App
ORD041525,27695,153.46,Kuaishou
ORD041526,35065,13.71,Douyin
ORD041527,28440,31.0,Douyin
ORD041528,17747,506.29,WeChat_Mini
ORD041529,49942,231.29,App
ORD041530,3855,56.47,WeChat_Mini
ORD041531,40023,27.36,Kuaishou
ORD041532,43291,33.13,App
ORD041533,32306,135.28,App
ORD041534,14335,437.7,Douyin
ORD041535,35407,415.97,App
ORD041536,5667,25.52,Douyin
ORD041537,24652,71.05,WeChat_Mini
ORD041538,23537,45.35,App
ORD041539,48613,100.44,Kuaishou
ORD041540,12969,31.04,App
ORD041541,18031,58.17,WeChat_Mini
ORD041542,44467,44.98,App
ORD041543,20991,136.85,Douyin
ORD041544,15635,59.63,App
ORD041545,6774,66.89,Kuaishou
ORD041546,9195,135.47,WeChat_Mini
ORD041547,39122,334.96,App
ORD041548,22244,489.13,WeChat_Mini
ORD041549,18326,129.65,App
ORD041550,34668,83.86,Douyin
ORD041551,5072,258.01,WeChat_Mini
ORD041552,20442,229.0,Douyin
ORD041553,18766,182.26,Douyin
ORD041554,49301,25.45,App
ORD041555,15462,236.64,WeChat_Mini
ORD041556,16724,119.89,WeChat_Mini
ORD041557,8941,44.04,Douyin
ORD041558,19333,52.59,WeChat_Mini
ORD041559,27872,143.4,Douyin
ORD041560,19518,12.07,Kuaishou
ORD041561,4341,81.42,App
ORD041562,32334,53.3,Kuaishou
ORD041563,4334,49.13,App
ORD041564,38843,62.44,App
ORD041565,15973,27.56,App
ORD041566,45424,208.93,App
ORD041567,9063,16.41,App
ORD041568,44820,103.07,Douyin
ORD041569,45507,45.69,WeChat_Mini
ORD041570,39517,440.04,App
ORD041571,8642,91.67,App
ORD041572,25279,16.47,App
ORD041573,34758,139.42,Kuaishou
ORD041574,43245,37.56,App
ORD041575,25770,197.93,nan
ORD041576,6722,147.55,WeChat_Mini
ORD041577,37665,292.39,Kuaishou
ORD041578,44148,104.55,Douyin
ORD041579,41020,173.35,Kuaishou
ORD041580,33392,93.15,App
ORD041581,5860,56.16,Kuaishou
ORD041582,42576,211.16,Douyin
ORD041583,40341,33.64,Douyin
ORD041584,32474,87.44,App
ORD041585,21254,57.12,WeChat_Mini
ORD041586,25476,176.56,WeChat_Mini
ORD041587,8005,42.21,App
ORD041588,21966,64.91,Douyin
ORD041589,25597,93.24,Kuaishou
ORD041590,22541,295.95,Douyin
ORD041591,2847,58.79,WeChat_Mini
ORD041592,4226,65.32,Douyin
ORD041593,33652,30.61,Kuaishou
ORD041594,48953,41.0,App
ORD041595,11134,125.26,App
ORD041596,33220,92.36,App
ORD041597,42866,93.55,WeChat_Mini
ORD041598,42502,362.48,App
ORD041599,31027,23.62,Douyin
ORD041600,39557,574.94,App
ORD041601,35984,231.05,App
ORD041602,41604,69.36,App
ORD041603,49417,123.1,App
ORD041604,42925,52.13,Douyin
ORD041605,14675,116.21,WeChat_Mini
ORD041606,5074,502.64,App
ORD041607,34358,53.68,App
ORD041608,19723,74.77,Kuaishou
ORD041609,26335,49.14,App
ORD041610,14948,55.87,nan
ORD041611,2907,65.23,Douyin
ORD041612,4251,37.49,nan
ORD041613,1418,72.9,App
ORD041614,17754,94.01,Douyin
ORD041615,40987,65.2,WeChat_Mini
ORD041616,30669,14.31,nan
ORD041617,31678,79.56,App
ORD041618,44433,86.68,WeChat_Mini
ORD041619,49427,410.77,App
ORD041620,12855,91.97,App
ORD041621,5548,190.27,App
ORD041622,16867,64.04,WeChat_Mini
ORD041623,48013,254.31,App
ORD041624,25334,42.28,nan
ORD041625,6855,134.83,WeChat_Mini
ORD041626,37154,176.32,Douyin
ORD041627,47486,156.79,Douyin
ORD041628,35339,508.43,Douyin
ORD041629,4844,56.4,WeChat_Mini
ORD041630,24649,278.95,App
ORD041631,3309,226.9,WeChat_Mini
ORD041632,46239,93.65,App
ORD041633,44778,392.06,App
ORD041634,8379,80.06,nan
ORD041635,46529,91.64,App
ORD041636,43283,89.62,Douyin
ORD041637,32801,32.51,WeChat_Mini
ORD041638,46560,165.54,Douyin
ORD041639,19399,146.1,WeChat_Mini
ORD041640,13374,82.79,App
ORD041641,39235,368.72,WeChat_Mini
ORD041642,9072,63.45,Kuaishou
ORD041643,12663,22.56,Douyin
ORD041644,26083,412.31,App
ORD041645,11137,202.13,Kuaishou
ORD041646,24897,148.54,App
ORD041647,36786,68.61,WeChat_Mini
ORD041648,5437,118.35,WeChat_Mini
ORD041649,46333,32.84,App
ORD041650,19123,75.18,nan
ORD041651,14764,43.69,Douyin
ORD041652,15767,111.0,Douyin
ORD041653,19986,188.44,App
ORD041654,47876,38.94,App
ORD041655,30214,160.76,WeChat_Mini
ORD041656,42582,105.61,WeChat_Mini
ORD041657,14248,155.57,App
ORD041658,36963,74.16,App
ORD041659,44027,158.1,Douyin
ORD041660,13369,51.59,App
ORD041661,48764,23.43,App
ORD041662,28465,28.13,App
ORD041663,9488,60.21,Kuaishou
ORD041664,25330,24.78,Kuaishou
ORD041665,42940,311.16,Douyin
ORD041666,31064,84.25,WeChat_Mini
ORD041667,5839,187.81,Kuaishou
ORD041668,43681,168.96,WeChat_Mini
ORD041669,41792,90.48,App
ORD041670,10667,1524.2,nan
ORD041671,47204,936.47,Kuaishou
ORD041672,22847,274.11,WeChat_Mini
ORD041673,11633,43.63,WeChat_Mini
ORD041674,35650,283.26,WeChat_Mini
ORD041675,42750,22.22,Douyin
ORD041676,49188,275.17,Douyin
ORD041677,32045,11.65,App
ORD041678,21202,69.74,Kuaishou
ORD041679,7033,236.82,App
ORD041680,44080,122.51,App
ORD041681,16728,27.58,App
ORD041682,40411,103.16,App
ORD041683,30321,122.55,Douyin
ORD041684,4854,106.04,nan
ORD041685,47888,64.99,Kuaishou
ORD041686,40563,178.41,App
ORD041687,20998,224.96,App
ORD041688,37659,79.57,WeChat_Mini
ORD041689,18439,303.6,Douyin
ORD041690,42466,79.44,Kuaishou
ORD041691,1787,60.83,nan
ORD041692,2930,266.54,WeChat_Mini
ORD041693,4597,258.87,Kuaishou
ORD041694,3334,54.81,Douyin
ORD041695,8240,48.8,App
ORD041696,36763,369.26,App
ORD041697,7289,82.92,Kuaishou
ORD041698,1569,90.25,WeChat_Mini
ORD041699,15775,73.57,WeChat_Mini
ORD041700,8659,259.12,WeChat_Mini
ORD041701,31432,500.36,App
ORD041702,46099,95.2,Douyin
ORD041703,16179,622.77,Kuaishou
ORD041704,38352,57.77,WeChat_Mini
ORD041705,27243,71.79,App
ORD041706,39548,154.23,WeChat_Mini
ORD041707,6191,46.82,App
ORD041708,5781,152.65,WeChat_Mini
ORD041709,7057,59.45,WeChat_Mini
ORD041710,39266,26.17,Douyin
ORD041711,30689,22.33,App
ORD041712,42193,69.48,App
ORD041713,8407,125.72,WeChat_Mini
ORD041714,3635,30.3,WeChat_Mini
ORD041715,36429,103.84,App
ORD041716,20817,104.08,Douyin
ORD041717,39176,78.72,WeChat_Mini
ORD041718,37698,42.91,Douyin
ORD041719,44236,109.09,App
ORD041720,35721,80.33,nan
ORD041721,5974,197.43,Kuaishou
ORD041722,25270,32.0,WeChat_Mini
ORD041723,12876,98.61,WeChat_Mini
ORD041724,40010,32.54,App
ORD041725,32160,74.47,nan
ORD041726,35361,37.48,WeChat_Mini
ORD041727,18216,43.21,WeChat_Mini
ORD041728,19398,89.74,WeChat_Mini
ORD041729,46818,57.25,WeChat_Mini
ORD041730,39310,291.01,App
ORD041731,3596,231.21,WeChat_Mini
ORD041732,26906,171.37,App
ORD041733,16315,168.67,WeChat_Mini
ORD041734,1361,99.9,WeChat_Mini
ORD041735,26702,255.66,App
ORD041736,45612,71.15,App
ORD041737,8156,490.54,WeChat_Mini
ORD041738,45874,42.36,Kuaishou
ORD041739,28099,36.49,Douyin
ORD041740,31699,29.49,App
ORD041741,23023,33.9,WeChat_Mini
ORD041742,16985,24.45,WeChat_Mini
ORD041743,20779,106.83,App
ORD041744,27179,178.23,App
ORD041745,8748,92.51,Douyin
ORD041746,23400,29.72,WeChat_Mini
ORD041747,21097,61.82,WeChat_Mini
ORD041748,17780,176.48,Douyin
ORD041749,40140,68.47,App
ORD041750,23206,47.53,App
ORD041751,27271,26.82,App
ORD041752,36242,64.19,WeChat_Mini
ORD041753,2460,51.31,Kuaishou
ORD041754,28018,84.01,App
ORD041755,7578,131.78,Douyin
ORD041756,35635,71.81,App
ORD041757,30059,104.36,Douyin
ORD041758,17663,131.32,WeChat_Mini
ORD041759,6024,33.65,App
ORD041760,39995,407.01,App
ORD041761,15154,49.74,App
ORD041762,8068,136.08,Douyin
ORD041763,38810,36.28,App
ORD041764,43385,98.31,Douyin
ORD041765,11575,101.23,App
ORD041766,8306,339.43,WeChat_Mini
ORD041767,25964,74.73,Kuaishou
ORD041768,11979,254.57,WeChat_Mini
ORD041769,2427,113.56,App
ORD041770,10412,396.11,Douyin
ORD041771,19712,21.67,Douyin
ORD041772,11326,132.39,Kuaishou
ORD041773,22796,10.61,App
ORD041774,29098,85.93,App
ORD041775,41896,203.73,WeChat_Mini
ORD041776,29010,286.14,App
ORD041777,43808,162.54,App
ORD041778,20770,71.35,App
ORD041779,34459,139.23,App
ORD041780,33403,673.91,App
ORD041781,48253,95.61,WeChat_Mini
ORD041782,26867,194.19,Kuaishou
ORD041783,48924,63.85,App
ORD041784,14261,211.95,nan
ORD041785,11594,185.83,WeChat_Mini
ORD041786,28485,55.23,WeChat_Mini
ORD041787,35675,167.64,WeChat_Mini
ORD041788,9301,174.13,App
ORD041789,41201,162.71,App
ORD041790,6753,87.1,App
ORD041791,13274,240.63,WeChat_Mini
ORD041792,1985,42.61,App
ORD041793,15528,90.72,Douyin
ORD041794,40365,98.41,App
ORD041795,25225,229.77,WeChat_Mini
ORD041796,24043,41.55,App
ORD041797,18168,109.17,App
ORD041798,30458,60.71,Kuaishou
ORD041799,13359,98.25,Douyin
ORD041800,43609,123.2,WeChat_Mini
ORD041801,7591,32.37,WeChat_Mini
ORD041802,44214,247.46,Kuaishou
ORD041803,7494,126.76,WeChat_Mini
ORD041804,23510,45.29,App
ORD041805,45256,68.52,App
ORD041806,22716,297.48,App
ORD041807,21938,125.55,Kuaishou
ORD041808,12595,41.6,WeChat_Mini
